station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar
BGM,1996-01-13 00:00,23.00,21.02,91.98,360.00,14.00,M,29.60,1004.80,0.50,M,OVC,   ,   ,   ,300.00,M,M,M,SN FG,M,M,M,M,M,M,9.56,METAR KBGM 130000Z 36014KT 1/2SM SN FG OVC003 M05/M06 A2960 RMK SNOINCR 56013 6027/ 10023 20020; SLP048 60019 8//19 T10501061 411781628 540/0
BGM,1996-01-13 01:00,23.00,21.02,91.98,360.00,14.00,M,29.67,1004.60,0.75,M,BKN,OVC,   ,   ,1000.00,1900.00,M,M,-SN FG,M,M,M,M,M,M,9.56,METAR KBGM 130100Z 36014KT 3/4SM -SN FG BKN010 OVC019 M05/M06 A//// RMK SLP046 T10501061
BGM,1996-01-13 01:20,23.00,20.84,91.28,360.00,13.00,M,29.59,1004.50,0.75,M,BKN,BKN,OVC,   ,1500.00,2200.00,2600.00,M,-SN FG,M,M,M,M,M,M,10.04,METAR KBGM 130120Z 36013KT 3/4SM -SN FG BKN015 BKN022 OVC026 M05/M06 A2959 RMK SLP045 T10501062
BGM,1996-01-13 02:00,23.00,21.02,91.98,360.00,12.00,M,29.65,1004.20,0.50,M,OVC,   ,   ,   ,1100.00,M,M,M,-SN FG,M,M,M,M,M,M,10.55,METAR KBGM 130200Z 36012KT 1/2SM -SN FG OVC011 M05/M06 A//// RMK SLP042 T10501061
BGM,1996-01-13 03:00,21.92,21.02,96.26,320.00,12.00,M,29.58,1004.20,0.50,M,SCT,BKN,OVC,   ,700.00,1500.00,2500.00,M,SN FG,M,M,M,M,M,M,9.17,METAR KBGM 130300Z 32012KT 1/2SM SN FG SCT007 BKN015 OVC025 M06/M06 A2958 RMK SNOINCR 6010/; SLP042 8//20 T10561061 55060
BGM,1996-01-13 04:00,19.94,19.04,96.23,320.00,14.00,M,29.57,1003.70,0.50,M,SCT,OVC,   ,   ,700.00,1900.00,M,M,-SN FG,M,M,M,M,M,M,5.62,METAR KBGM 130400Z 32014KT 1/2SM -SN FG SCT007 OVC019 M07/M07 A2957 RMK SLP037 T10671072
BGM,1996-01-13 04:20,19.94,17.96,91.87,320.00,13.00,M,29.56,1003.40,2.50,M,BKN,BKN,OVC,   ,2100.00,4300.00,6000.00,M,-SN FG,M,M,M,M,M,M,6.12,METAR KBGM 130420Z 32013KT 21/2SM -SN FG BKN021 BKN043 OVC060 M07/M08 A2956 RMK BKN V OVC; SLP034 T10671078
BGM,1996-01-13 05:00,19.04,17.06,91.84,310.00,12.00,M,29.55,1003.20,0.75,M,OVC,   ,   ,   ,1900.00,M,M,M,-SN FG,M,M,M,M,M,M,5.51,METAR KBGM 130500Z 31012KT 3/4SM -SN FG OVC019 M07/M08 A2955 RMK 400230014; SLP032 T10721083
BGM,1996-01-13 06:00,19.04,17.06,91.84,320.00,13.00,M,29.57,1003.60,3.00,M,SCT,OVC,   ,   ,800.00,1900.00,M,M,-SN FG,M,M,M,M,M,M,4.97,METAR KBGM 130600Z 32013KT 3SM -SN FG SCT008 OVC019 M07/M08 A2957 RMK AO2A 8 SCT M19 OVC 3S-F 036/19/17/3213/957/ 55005 6012/ 10023 20019; SLP036 60020 T10721083 411781622 540/0
BGM,1996-01-13 07:00,19.04,17.96,95.47,330.00,9.00,M,29.58,1004.00,2.00,M,OVC,   ,   ,   ,400.00,M,M,M,-SN FG,M,M,M,M,M,M,7.40,METAR KBGM 130700Z 33009KT 2SM -SN FG OVC004 M07/M08 A2958 RMK SLP040 T10721078
BGM,1996-01-13 08:00,19.94,17.96,91.87,320.00,10.00,M,29.60,1004.80,0.75,M,OVC,   ,   ,   ,200.00,M,M,M,FG,M,M,M,M,M,M,7.84,METAR KBGM 130800Z 32010KT 3/4SM FG OVC002 M07/M08 A2960 RMK SE35; SLP048 T10671078
BGM,1996-01-13 09:00,19.04,17.96,95.47,330.00,14.00,M,29.60,1004.70,5.00,23.00,OVC,   ,   ,   ,400.00,M,M,M,FG,M,M,M,M,M,M,4.46,METAR KBGM 130900Z 33014G23KT 5SM FG OVC004 M07/M08 A2960 RMK 6001/ CIG 3V7; SLP047 T10721078 55010
BGM,1996-01-13 10:00,19.04,15.08,84.27,320.00,9.00,M,29.62,1005.30,4.00,16.00,OVC,   ,   ,   ,1100.00,M,M,M,FG,M,M,M,M,M,M,7.40,METAR KBGM 131000Z 32009G16KT 4SM FG OVC011 M07/M09 A2962 RMK SLP053 T10721094
BGM,1996-01-13 10:30,17.96,14.00,84.20,330.00,10.00,M,29.62,1005.50,7.00,M,SCT,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,5.36,METAR KBGM 131030Z 33010KT 7SM SCT013 M08/M10 A2962 RMK SLP055 T10781100
BGM,1996-01-13 11:00,17.06,14.00,87.53,330.00,8.00,M,29.64,1006.10,7.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,5.71,METAR KBGM 131100Z 33008KT 7SM CLR/// M08/M10 A2964 RMK CLR BLO SLP061 T10831100 51020
BGM,1996-01-13 12:00,15.08,12.92,90.96,310.00,3.00,M,29.65,1006.70,5.00,M,OVC,   ,   ,   ,900.00,M,M,M,FG,M,M,M,M,M,M,9.35,METAR KBGM 131200Z 31003KT 5SM FG OVC009 M09/M11 A2965 RMK 53016 6001/ 70040 10020 20015; SLP067 60020 70039 T10941106 411781622 540/0
BGM,1996-01-13 13:00,15.08,12.92,90.96,300.00,4.00,0.01,29.66,1007.10,5.00,M,BKN,OVC,   ,   ,900.00,1500.00,M,M,FG,M,M,M,M,M,M,7.66,METAR KBGM 131300Z 30004KT 5SM FG BKN009 OVC015 M09/M11 A2966 RMK CIG 7V11 PCPN 0001; SLP071 P0001 T10941106
BGM,1996-01-13 14:00,15.98,14.00,91.72,270.00,4.00,M,29.67,1007.20,4.00,M,SCT,OVC,   ,   ,700.00,2000.00,M,M,FG,M,M,M,M,M,M,8.71,METAR KBGM 131400Z 27004KT 4SM FG SCT007 OVC020 M09/M10 A2967 RMK SLP072 T10891100
BGM,1996-01-13 15:00,17.06,15.08,91.76,260.00,6.00,M,29.67,1007.10,4.00,M,OVC,   ,   ,   ,1200.00,M,M,M,FG,M,M,M,M,M,M,7.54,METAR KBGM 131500Z 26006KT 4SM FG OVC012 M08/M09 A2967 RMK 50004; SLP071 T10831094
BGM,1996-01-13 16:00,19.04,15.08,84.27,240.00,7.00,M,29.73,1006.80,3.00,M,OVC,   ,   ,   ,1400.00,M,M,M,FG,M,M,M,M,M,M,8.98,METAR KBGM 131600Z 24007KT 3SM FG OVC014 M07/M09 A//// RMK SLP068 T10721094
BGM,1996-01-13 17:00,19.94,17.06,88.37,250.00,7.00,M,29.64,1006.20,5.00,M,OVC,   ,   ,   ,1400.00,M,M,M,FG,M,M,M,M,M,M,10.08,METAR KBGM 131700Z 25007KT 5SM FG OVC014 M07/M08 A2964 RMK SLP062 T10671083
BGM,1996-01-13 18:00,21.92,17.06,81.25,270.00,7.00,M,29.64,1005.90,7.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,12.49,METAR KBGM 131800Z 27007KT 7SM OVC012 M06/M08 A2964 RMK 933032 10022 20014; SLP059 60010 T10561083 55080
BGM,1996-01-13 19:00,23.00,17.96,80.71,290.00,4.00,M,29.63,1005.60,10.00,M,OVC,   ,   ,   ,1400.00,M,M,M,M,M,M,M,M,M,M,16.91,METAR KBGM 131900Z 29004KT 10SM OVC014 M05/M08 A2963 RMK SLP056 T10501078
BGM,1996-01-13 20:00,24.08,19.04,80.80,280.00,6.00,M,29.64,1005.90,10.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,15.99,METAR KBGM 132000Z 28006KT 10SM OVC012 M04/M07 A2964 RMK SLP059 T10441072
BGM,1996-01-13 21:00,24.08,19.94,83.96,240.00,5.00,M,29.66,1006.50,10.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,16.99,METAR KBGM 132100Z 24005KT 10SM OVC012 M04/M07 A2966 RMK 53007; SLP065 T10441067
BGM,1996-01-13 22:00,24.98,19.94,80.87,0.00,0.00,M,29.68,1007.20,10.00,M,OVC,   ,   ,   ,1400.00,M,M,M,M,M,M,M,M,M,M,24.98,METAR KBGM 132200Z 00000KT 10SM OVC014 M04/M07 A2968 RMK SLP072 T10391067
BGM,1996-01-13 23:00,24.98,21.02,84.67,320.00,4.00,M,29.70,1007.90,10.00,M,OVC,   ,   ,   ,1400.00,M,M,M,M,M,M,M,M,M,M,19.22,METAR KBGM 132300Z 32004KT 10SM OVC014 M04/M06 A2970 RMK SLP079 T10391061
BGM,1996-01-14 00:00,24.98,21.02,84.67,290.00,5.00,M,29.71,1008.40,5.00,M,BKN,OVC,   ,   ,1400.00,3100.00,M,M,FG,M,M,M,M,M,M,18.06,METAR KBGM 140000Z 29005KT 5SM FG BKN014 OVC031 M04/M06 A2971 RMK 6000/ 10025 20022 SB43E53 PCPN 0000; SLP084 60015 T10391061 55010
BGM,1996-01-14 01:00,24.08,21.92,91.32,280.00,5.00,M,29.71,1008.60,7.00,M,SCT,BKN,OVC,   ,1700.00,3500.00,5500.00,M,M,M,M,M,M,M,M,16.99,METAR KBGM 140100Z 28005KT 7SM SCT017 BKN035 OVC055 M04/M06 A2971 RMK SB00E11 PCPN 0000; SLP086 T10441056
BGM,1996-01-14 02:00,24.98,23.00,92.05,250.00,4.00,M,29.74,1009.60,7.00,M,OVC,   ,   ,   ,1500.00,M,M,M,M,M,M,M,M,M,M,19.22,METAR KBGM 140200Z 25004KT 7SM OVC015 M04/M05 A2974 RMK SLP096 T10391050
BGM,1996-01-14 03:00,24.98,21.92,87.96,260.00,7.00,M,29.76,1010.30,7.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,16.22,METAR KBGM 140300Z 26007KT 7SM OVC013 M04/M06 A2976 RMK 6000/; SLP103 T10391056 55030
BGM,1996-01-14 04:00,26.06,23.00,88.01,270.00,8.00,M,29.79,1010.90,7.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,16.80,METAR KBGM 140400Z 27008KT 7SM OVC013 M03/M05 A2979 RMK SLP109 T10331050
BGM,1996-01-14 05:00,26.06,23.00,88.01,260.00,7.00,M,29.78,1010.70,7.00,M,OVC,   ,   ,   ,1100.00,M,M,M,M,M,M,M,M,M,M,17.54,METAR KBGM 140500Z 26007KT 7SM OVC011 M03/M05 A2978 RMK 400260014; SLP107 T10331050
BGM,1996-01-14 06:00,26.06,23.00,88.01,250.00,6.00,M,29.79,1011.10,7.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,18.38,METAR KBGM 140600Z 25006KT 7SM OVC013 M03/M05 A2979 RMK 51008 6000/ 10026 20024; SLP111 60020 T10331050 411781622 540/0
BGM,1996-01-14 07:00,26.06,23.00,88.01,230.00,8.00,M,29.80,1011.30,7.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,16.80,METAR KBGM 140700Z 23008KT 7SM OVC013 M03/M05 A2980 RMK SLP113 T10331050
BGM,1996-01-14 08:00,26.06,23.00,88.01,230.00,5.00,M,29.81,1011.60,10.00,M,OVC,   ,   ,   ,1100.00,M,M,M,M,M,M,M,M,M,M,19.34,METAR KBGM 140800Z 23005KT 10SM OVC011 M03/M05 A2981 RMK SLP116 T10331050
BGM,1996-01-14 09:00,26.06,23.00,88.01,230.00,5.00,M,29.81,1011.60,10.00,M,OVC,   ,   ,   ,1100.00,M,M,M,M,M,M,M,M,M,M,19.34,METAR KBGM 140900Z 23005KT 10SM OVC011 M03/M05 A2981 RMK 50005; SLP116 T10331050
BGM,1996-01-14 10:00,26.06,23.00,88.01,200.00,6.00,M,29.87,1011.40,10.00,M,OVC,   ,   ,   ,1300.00,M,M,M,M,M,M,M,M,M,M,18.38,METAR KBGM 141000Z 20006KT 10SM OVC013 M03/M05 A//// RMK SLP114 T10331050
BGM,1996-01-14 11:00,24.98,21.92,87.96,210.00,8.00,M,29.80,1011.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,15.47,METAR KBGM 141100Z 21008KT 10SM CLR/// M04/M06 A2980 RMK CLR BLO SLP113 T10391056 51020
BGM,1996-01-14 12:00,24.08,21.02,87.91,210.00,7.00,M,29.80,1011.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,15.13,METAR KBGM 141200Z 21007KT 10SM CLR/// M04/M06 A2980 RMK CLR BLO AO2A CLR BLO 120 10+ 113/24/21/2107/980/ 4/020 57001 70001 10027 20024; SLP113 T10441061 51020
BGM,1996-01-14 13:00,23.00,21.92,95.55,190.00,8.00,M,29.78,1010.70,7.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,13.03,METAR KBGM 141300Z 19008KT 7SM CLR/// M05/M06 A2978 RMK CLR BLO SLP107 T10501056 51020
BGM,1996-01-14 14:00,26.06,21.92,84.10,190.00,10.00,M,29.77,1010.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,15.52,METAR KBGM 141400Z 19010KT 10SM CLR/// M03/M06 A2977 RMK CLR BLO SLP100 T10331056 51020
BGM,1996-01-14 15:00,28.04,23.00,81.11,190.00,12.00,M,29.75,1009.50,10.00,17.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,16.96,METAR KBGM 141500Z 19012G17KT 10SM CLR/// M02/M05 A2975 RMK CLR BLO 56015; SLP095 T10221050 51020
BGM,1996-01-14 16:00,28.94,24.08,81.80,190.00,9.00,M,29.74,1009.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,19.71,METAR KBGM 141600Z 19009KT 10SM CLR/// M02/M04 A2974 RMK CLR BLO SLP090 T10171044 51020
BGM,1996-01-14 17:00,30.92,24.98,78.35,200.00,9.00,M,29.71,1008.00,10.00,M,SCT,   ,   ,   ,8500.00,M,M,M,M,M,M,M,M,M,M,22.17,METAR KBGM 141700Z 20009KT 10SM SCT085 M01/M04 A2971 RMK SLP080 T10061039
BGM,1996-01-14 18:00,33.08,26.06,75.11,210.00,9.00,M,29.67,1006.30,10.00,17.00,SCT,   ,   ,   ,6500.00,M,M,M,M,M,M,M,M,M,M,24.86,METAR KBGM 141800Z 21009G17KT 10SM SCT065 01/M03 A2967 RMK 10033 20023; SLP063 60027 T00061033 55080
BGM,1996-01-14 19:00,35.06,26.96,72.03,220.00,13.00,M,29.66,1005.80,10.00,17.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,25.49,METAR KBGM 141900Z 22013G17KT 10SM CLR/// 02/M03 A2966 RMK CLR BLO SLP058 T00171028 51020
BGM,1996-01-14 20:00,35.96,26.96,69.51,200.00,9.00,M,29.65,1005.80,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,28.44,METAR KBGM 142000Z 20009KT 10SM SCT100 02/M03 A2965 RMK SLP058 T00221028
BGM,1996-01-14 21:00,35.96,28.04,72.66,200.00,9.00,M,29.67,1006.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,28.44,METAR KBGM 142100Z 20009KT 10SM CLR/// 02/M02 A2967 RMK CLR BLO 55000; SLP062 T00221022 51020
BGM,1996-01-14 22:00,35.96,28.04,72.66,210.00,8.00,M,29.69,1007.00,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,28.99,METAR KBGM 142200Z 21008KT 10SM SCT100 02/M02 A2969 RMK SLP070 T00221022
BGM,1996-01-14 23:00,35.96,28.04,72.66,220.00,7.00,M,29.71,1007.80,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,29.61,METAR KBGM 142300Z 22007KT 10SM CLR/// 02/M02 A2971 RMK CLR BLO SLP078 T00221022 51020
BGM,1996-01-15 00:00,35.06,28.94,78.13,230.00,7.00,M,29.74,1008.70,10.00,M,BKN,   ,   ,   ,3300.00,M,M,M,M,M,M,M,M,M,M,28.51,METAR KBGM 150000Z 23007KT 10SM BKN033 02/M02 A2974 RMK 53020 10037 20033; SLP087 60018 T00171017 411781633 540/0
BGM,1996-01-15 01:00,35.96,28.94,75.39,230.00,5.00,M,29.77,1009.80,10.00,M,OVC,   ,   ,   ,2700.00,M,M,M,M,M,M,M,M,M,M,31.10,METAR KBGM 150100Z 23005KT 10SM OVC027 02/M02 A2977 RMK SLP098 T00221017
BGM,1996-01-15 02:00,35.06,30.02,81.65,240.00,6.00,M,29.78,1010.00,10.00,M,OVC,   ,   ,   ,2700.00,M,M,M,M,M,M,M,M,M,M,29.22,METAR KBGM 150200Z 24006KT 10SM OVC027 02/M01 A2978 RMK SLP100 T00171011
BGM,1996-01-15 03:00,35.06,30.02,81.65,260.00,7.00,M,29.80,1010.70,10.00,M,OVC,   ,   ,   ,2700.00,M,M,M,M,M,M,M,M,M,M,28.51,METAR KBGM 150300Z 26007KT 10SM OVC027 02/M01 A2980 RMK $; SLP107 T00171011 55010
BGM,1996-01-15 04:00,35.06,30.92,84.69,320.00,8.00,M,29.83,1011.60,7.00,M,OVC,   ,   ,   ,1600.00,M,M,M,M,M,M,M,M,M,M,27.88,METAR KBGM 150400Z 32008KT 7SM OVC016 02/M01 A2983 RMK $; SLP116 T00171006
BGM,1996-01-15 05:00,33.98,30.02,85.24,320.00,9.00,M,29.84,1012.10,7.00,M,OVC,   ,   ,   ,1400.00,M,M,M,M,M,M,M,M,M,M,25.98,METAR KBGM 150500Z 32009KT 7SM OVC014 01/M01 A2984 RMK 400370023 $; SLP121 T00111011
BGM,1996-01-15 06:00,33.08,28.94,84.56,300.00,7.00,M,29.86,1012.70,10.00,M,OVC,   ,   ,   ,1400.00,M,M,M,M,M,M,M,M,M,M,26.10,METAR KBGM 150600Z 30007KT 10SM OVC014 01/M02 A2986 RMK 51020 10036 20033 $; SLP127 60018 T00061017 411781633 540/0
BGM,1996-01-15 07:00,32.00,28.94,88.32,310.00,9.00,M,29.88,1013.40,7.00,M,OVC,   ,   ,   ,1200.00,M,M,M,M,M,M,M,M,M,M,23.51,METAR KBGM 150700Z 31009KT 7SM OVC012 00/M02 A2988 RMK $; SLP134 T00001017
BGM,1996-01-15 08:00,30.02,28.04,92.23,320.00,11.00,M,29.92,1014.60,10.00,17.00,BKN,OVC,   ,   ,400.00,900.00,M,M,M,M,M,M,M,M,M,19.96,METAR KBGM 150800Z 32011G17KT 10SM BKN004 OVC009 M01/M02 A2992 RMK $; SLP146 T10111022
BGM,1996-01-15 09:00,28.04,26.06,92.16,310.00,9.00,M,29.94,1015.40,10.00,M,OVC,   ,   ,   ,400.00,M,M,M,M,M,M,M,M,M,M,18.59,METAR KBGM 150900Z 31009KT 10SM OVC004 M02/M03 A2994 RMK $; SLP154 T10221033 55030
BGM,1996-01-15 10:00,24.98,23.00,92.05,330.00,13.00,M,29.98,1016.90,10.00,M,OVC,   ,   ,   ,400.00,M,M,M,M,M,M,M,M,M,M,12.57,METAR KBGM 151000Z 33013KT 10SM OVC004 M04/M05 A2998 RMK $; SLP169 T10391050
BGM,1996-01-15 11:00,21.92,21.02,96.26,320.00,13.00,M,30.03,1019.00,10.00,M,OVC,   ,   ,   ,400.00,M,M,M,M,M,M,M,M,M,M,8.65,METAR KBGM 151100Z 32013KT 10SM OVC004 M06/M06 A3003 RMK $; SLP190 T10561061
BGM,1996-01-15 12:00,19.94,17.96,91.87,330.00,10.00,M,30.09,1020.80,10.00,M,OVC,   ,   ,   ,400.00,M,M,M,M,M,M,M,M,M,M,7.84,METAR KBGM 151200Z 33010KT 10SM OVC004 M07/M08 A3009 RMK 53046 10033 20020 $; SLP208 60018 T10671078 411781633 540/0
BGM,1996-01-15 13:00,17.96,15.08,88.27,350.00,12.00,M,30.13,1022.40,0.50,M,SCT,SCT,OVC,   ,800.00,1200.00,2600.00,M,-SN FG,M,M,M,M,M,M,4.13,METAR KBGM 151300Z 35012KT 1/2SM -SN FG SCT008 SCT012 OVC026 M08/M09 A3013 RMK SB42 $; SLP224 T10781094
BGM,1996-01-15 13:20,16.88,14.00,88.21,350.00,11.00,M,30.15,1023.10,1.50,M,SCT,SCT,OVC,   ,1000.00,2000.00,2400.00,M,-SN FG,M,M,M,M,M,M,3.36,METAR KBGM 151320Z 35011KT 11/2SM -SN FG SCT010 SCT020 OVC024 M08/M10 A3015 RMK PCPN 0000 $; SLP231 T10841100
BGM,1996-01-15 14:00,15.08,10.94,83.33,330.00,12.00,M,30.18,1024.30,0.50,M,SCT,OVC,   ,   ,1200.00,2200.00,M,M,-SN FG,M,M,M,M,M,M,0.47,METAR KBGM 151400Z 33012KT 1/2SM -SN FG SCT012 OVC022 M09/M12 A3018 RMK SFC VSBY 2 $; SLP243 T10941117
BGM,1996-01-15 15:00,12.92,5.00,70.07,310.00,12.00,M,30.22,1025.90,10.00,18.00,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-2.28,METAR KBGM 151500Z 31012G18KT 10SM CLR/// M11/M15 A3022 RMK CLR BLO 6000/ 51044 SE23 $; SLP259 T11061150 51020
BGM,1996-01-15 16:00,12.92,3.02,63.97,320.00,11.00,M,30.33,1027.20,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-1.65,METAR KBGM 151600Z 32011KT 10SM CLR/// M11/M16 A//// RMK SLP272 T11061161
BGM,1996-01-15 17:00,12.92,1.94,60.84,330.00,11.00,M,30.28,1027.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-1.65,METAR KBGM 151700Z 33011KT 10SM CLR/// M11/M17 A3028 RMK CLR BLO $; SLP279 T11061167 51020
BGM,1996-01-15 18:00,14.00,1.04,55.64,340.00,9.00,M,30.30,1028.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,1.13,METAR KBGM 151800Z 34009KT 10SM CLR M10/M17 A3030 RMK CLR BLO 933031 4/018 51025 6000/ 10020 20012 $; SLP284 60000 T11001172 51020
BGM,1996-01-15 19:00,12.92,-0.04,55.47,340.00,12.00,M,30.31,1029.00,10.00,M,SCT,   ,   ,   ,10000.00,M,M,M,M,M,M,M,M,M,M,-2.28,METAR KBGM 151900Z 34012KT 10SM SCT100 M11/M18 A3031 RMK $; SLP290 T11061178
BGM,1996-01-15 20:00,12.92,-2.02,50.52,330.00,10.00,M,30.33,1029.80,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-0.96,METAR KBGM 152000Z 33010KT 10SM CLR/// M11/M19 A3033 RMK CLR BLO $; SLP298 T11061189 51020
BGM,1996-01-15 21:00,12.02,-2.02,52.57,340.00,8.00,M,30.36,1030.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-0.50,METAR KBGM 152100Z 34008KT 10SM CLR/// M11/M19 A3036 RMK CLR BLO 53019 $; SLP307 T11111189 51020
BGM,1996-01-15 22:00,8.96,-2.02,60.26,320.00,6.00,M,30.39,1032.20,10.00,M,SCT,   ,   ,   ,11000.00,M,M,M,M,M,M,M,M,M,M,-2.22,METAR KBGM 152200Z 32006KT 10SM SCT110 M13/M19 A3039 RMK $; SLP322 T11281189
BGM,1996-01-15 23:00,6.98,-2.02,65.89,340.00,6.00,M,30.41,1033.10,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-4.60,METAR KBGM 152300Z 34006KT 10SM CLR/// M14/M19 A3041 RMK CLR BLO $; SLP331 T11391189 51020
BGM,1996-01-16 00:00,6.08,-2.02,68.64,330.00,6.00,M,30.44,1034.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-5.69,METAR KBGM 160000Z 33006KT 10SM CLR M14/M19 A3044 RMK CLR BLO 51029 10014 20006 $; SLP343 T11441189 51020
BGM,1996-01-16 01:00,3.92,-2.02,75.78,360.00,5.00,M,30.44,1034.30,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-6.95,METAR KBGM 160100Z 36005KT 10SM CLR/// M16/M19 A3044 RMK CLR BLO $; SLP343 T11561189 51020
BGM,1996-01-16 02:00,5.00,-0.94,75.89,300.00,3.00,M,30.45,1035.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-2.18,METAR KBGM 160200Z 30003KT 10SM CLR/// M15/M18 A3045 RMK CLR BLO $; SLP350 T11501183 51020
BGM,1996-01-16 03:00,5.00,-0.94,75.89,350.00,3.00,M,30.56,1035.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-2.18,METAR KBGM 160300Z 35003KT 10SM CLR/// M15/M18 A//// RMK SLP350 T11501183
BGM,1996-01-16 04:00,6.08,-2.02,68.64,350.00,5.00,M,30.57,1035.10,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-4.39,METAR KBGM 160400Z 35005KT 10SM CLR/// M14/M19 A//// RMK SLP351 T11441189
BGM,1996-01-16 05:00,1.94,-2.02,83.04,50.00,3.00,M,30.44,1034.50,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-5.68,METAR KBGM 160500Z 05003KT 10SM CLR/// M17/M19 A3044 RMK CLR BLO 400340002 $; SLP345 T11671189 51020
BGM,1996-01-16 06:00,1.04,-4.00,78.80,120.00,5.00,M,30.42,1033.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-10.37,METAR KBGM 160600Z 12005KT 10SM CLR M17/M20 A3042 RMK CLR BLO 58008 10006 20001 $; SLP339 T11721200 51020
BGM,1996-01-16 07:00,1.04,-5.08,74.83,120.00,6.00,M,30.42,1034.00,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-11.76,METAR KBGM 160700Z 12006KT 10SM CLR/// M17/M21 A3042 RMK CLR BLO $; SLP340 T11721206 51020
BGM,1996-01-16 08:00,-0.04,-5.08,78.70,120.00,5.00,M,30.42,1034.10,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-11.66,METAR KBGM 160800Z 12005KT 10SM CLR/// M18/M21 A3042 RMK CLR BLO $; SLP341 T11781206 51020
BGM,1996-01-16 09:00,-0.04,-5.98,75.36,100.00,8.00,M,30.38,1032.90,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-15.35,METAR KBGM 160900Z 10008KT 10SM CLR/// M18/M21 A3038 RMK CLR BLO 58011 $; SLP329 T11781211 51020
BGM,1996-01-16 10:00,-0.94,-7.96,71.41,130.00,7.00,M,30.37,1032.40,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-15.37,METAR KBGM 161000Z 13007KT 10SM CLR/// M18/M22 A3037 RMK CLR BLO $; SLP324 T11831222 51020
BGM,1996-01-16 11:00,1.04,-9.94,59.06,150.00,10.00,M,30.37,1032.70,10.00,M,CLR,   ,   ,   ,M,M,M,M,M,M,M,M,M,M,M,-15.86,METAR KBGM 161100Z 15010KT 10SM CLR/// M17/M23 A3037 RMK CLR BLO $; SLP327 T11721233 51020
