
agency_cd	site_no	datetime	tz_cd	122154_00060	122154_00060_cd
USGS	01576000	1996-01-18 10:58	EST	18300	A:[91]
USGS	01576000	1996-01-18 11:28	EST	18400	A:[91]
USGS	01576000	1996-01-18 11:58	EST	18400	A:[91]
USGS	01576000	1996-01-18 12:28	EST	18400	A:[91]
USGS	01576000	1996-01-18 12:58	EST	18400	A:[91]
USGS	01576000	1996-01-18 13:28	EST	18500	A:[91]
USGS	01576000	1996-01-18 13:58	EST	18500	A:[91]
USGS	01576000	1996-01-18 14:28	EST	18400	A:[91]
USGS	01576000	1996-01-18 14:58	EST	18400	A:[91]
USGS	01576000	1996-01-18 15:28	EST	18400	A:[91]
USGS	01576000	1996-01-18 15:58	EST	18400	A:[91]
USGS	01576000	1996-01-18 16:28	EST	18400	A:[91]
USGS	01576000	1996-01-18 16:58	EST	18400	A:[91]
USGS	01576000	1996-01-18 17:13	EST	18400	A:[91]
USGS	01576000	1996-01-18 17:28	EST	18400	A:[91]
USGS	01576000	1996-01-18 17:58	EST	18400	A:[91]
USGS	01576000	1996-01-18 18:28	EST	18300	A:[91]
USGS	01576000	1996-01-18 18:58	EST	18200	A:[91]
USGS	01576000	1996-01-18 19:28	EST	18200	A:[91]
USGS	01576000	1996-01-18 19:38	EST	18200	A:[91]
USGS	01576000	1996-01-18 19:58	EST	18200	A:[91]
USGS	01576000	1996-01-18 20:28	EST	18200	A:[91]
USGS	01576000	1996-01-18 20:58	EST	18200	A:[91]
USGS	01576000	1996-01-18 21:28	EST	18100	A:[91]
USGS	01576000	1996-01-18 21:58	EST	18100	A:[91]
USGS	01576000	1996-01-18 21:59	EST	18100	A:[91]
USGS	01576000	1996-01-18 22:28	EST	18100	A:[91]
USGS	01576000	1996-01-18 22:58	EST	18100	A:[91]
USGS	01576000	1996-01-18 23:28	EST	18100	A:[91]
USGS	01576000	1996-01-18 23:58	EST	18100	A:[91]
USGS	01576000	1996-01-19 00:00	EST	18100	A:[91]
USGS	01576000	1996-01-19 00:28	EST	18100	A:[91]
USGS	01576000	1996-01-19 00:58	EST	18100	A:[91]
USGS	01576000	1996-01-19 01:28	EST	18200	A:[91]
USGS	01576000	1996-01-19 01:58	EST	18200	A:[91]
USGS	01576000	1996-01-19 02:28	EST	18300	A:[91]
USGS	01576000	1996-01-19 02:58	EST	18400	A:[91]
USGS	01576000	1996-01-19 03:28	EST	18500	A:[91]
USGS	01576000	1996-01-19 03:58	EST	18500	A:[91]
USGS	01576000	1996-01-19 04:28	EST	18600	A:[91]
USGS	01576000	1996-01-19 04:58	EST	18800	A:[91]
USGS	01576000	1996-01-19 05:28	EST	18800	A:[91]
USGS	01576000	1996-01-19 05:58	EST	19000	A:[91]
USGS	01576000	1996-01-19 06:28	EST	19100	A:[91]
USGS	01576000	1996-01-19 06:58	EST	19300	A:[91]
USGS	01576000	1996-01-19 07:28	EST	19600	A:[91]
USGS	01576000	1996-01-19 07:58	EST	19800	A:[91]
USGS	01576000	1996-01-19 08:28	EST	20100	A:[91]
USGS	01576000	1996-01-19 08:58	EST	20400	A:[91]
USGS	01576000	1996-01-19 09:28	EST	20800	A:[91]
USGS	01576000	1996-01-19 09:58	EST	21300	A:[91]
USGS	01576000	1996-01-19 10:28	EST	22000	A:[91]
USGS	01576000	1996-01-19 10:58	EST	22800	A:[91]
USGS	01576000	1996-01-19 11:28	EST	23800	A:[91]
USGS	01576000	1996-01-19 11:58	EST	25000	A:[91]
USGS	01576000	1996-01-19 12:28	EST	26200	A:[91]
USGS	01576000	1996-01-19 12:58	EST	27500	A:[91]
USGS	01576000	1996-01-19 13:27	EST	29000	A:[91]
USGS	01576000	1996-01-19 13:28	EST	29000	A:[91]
USGS	01576000	1996-01-19 13:58	EST	33300	A:[91]
USGS	01576000	1996-01-19 14:28	EST	36300	A:[91]
USGS	01576000	1996-01-19 14:58	EST	38700	A:[91]
USGS	01576000	1996-01-19 15:28	EST	40900	A:[91]
USGS	01576000	1996-01-19 15:58	EST	43500	A:[91]
USGS	01576000	1996-01-19 16:28	EST	46200	A:[91]
USGS	01576000	1996-01-19 16:58	EST	48900	A:[91]
USGS	01576000	1996-01-19 17:28	EST	51100	A:[91]
USGS	01576000	1996-01-19 17:58	EST	53000	A:[91]
