
agency_cd	site_no	datetime	tz_cd	121726_00060	121726_00060_cd
USGS	01518700	1996-01-17 09:44	EST	154	A:[91]
USGS	01518700	1996-01-17 09:59	EST	154	A:[91]
USGS	01518700	1996-01-17 10:14	EST	154	A:[91]
USGS	01518700	1996-01-17 10:29	EST	154	A:[91]
USGS	01518700	1996-01-17 10:44	EST	154	A:[91]
USGS	01518700	1996-01-17 10:55	EST	154	A:[91]
USGS	01518700	1996-01-17 10:59	EST	154	A:[91]
USGS	01518700	1996-01-17 11:14	EST	154	A:[91]
USGS	01518700	1996-01-17 11:29	EST	154	A:[91]
USGS	01518700	1996-01-17 11:44	EST	154	A:[91]
USGS	01518700	1996-01-17 11:59	EST	154	A:[91]
USGS	01518700	1996-01-17 12:14	EST	154	A:[91]
USGS	01518700	1996-01-17 12:29	EST	154	A:[91]
USGS	01518700	1996-01-17 12:44	EST	154	A:[91]
USGS	01518700	1996-01-17 12:59	EST	154	A:[91]
USGS	01518700	1996-01-17 13:14	EST	154	A:[91]
USGS	01518700	1996-01-17 13:29	EST	154	A:[91]
USGS	01518700	1996-01-17 13:44	EST	154	A:[91]
USGS	01518700	1996-01-17 13:59	EST	154	A:[91]
USGS	01518700	1996-01-17 14:14	EST	154	A:[91]
USGS	01518700	1996-01-17 14:29	EST	154	A:[91]
USGS	01518700	1996-01-17 14:44	EST	154	A:[91]
USGS	01518700	1996-01-17 14:59	EST	154	A:[91]
USGS	01518700	1996-01-17 15:14	EST	154	A:[91]
USGS	01518700	1996-01-17 15:29	EST	154	A:[91]
USGS	01518700	1996-01-17 15:44	EST	154	A:[91]
USGS	01518700	1996-01-17 15:59	EST	154	A:[91]
USGS	01518700	1996-01-17 16:14	EST	154	A:[91]
USGS	01518700	1996-01-17 16:29	EST	154	A:[91]
USGS	01518700	1996-01-17 16:44	EST	157	A:[91]
USGS	01518700	1996-01-17 16:59	EST	157	A:[91]
USGS	01518700	1996-01-17 17:14	EST	157	A:[91]
USGS	01518700	1996-01-17 17:29	EST	157	A:[91]
USGS	01518700	1996-01-17 17:44	EST	157	A:[91]
USGS	01518700	1996-01-17 17:59	EST	157	A:[91]
USGS	01518700	1996-01-17 18:14	EST	160	A:[91]
USGS	01518700	1996-01-17 18:29	EST	160	A:[91]
USGS	01518700	1996-01-17 18:44	EST	162	A:[91]
USGS	01518700	1996-01-17 18:59	EST	165	A:[91]
USGS	01518700	1996-01-17 19:14	EST	165	A:[91]
USGS	01518700	1996-01-17 19:29	EST	165	A:[91]
USGS	01518700	1996-01-17 19:44	EST	165	A:[91]
USGS	01518700	1996-01-17 19:59	EST	165	A:[91]
USGS	01518700	1996-01-17 20:14	EST	165	A:[91]
USGS	01518700	1996-01-17 20:29	EST	165	A:[91]
USGS	01518700	1996-01-17 20:44	EST	165	A:[91]
USGS	01518700	1996-01-17 20:51	EST	168	A:[91]
USGS	01518700	1996-01-17 20:59	EST	168	A:[91]
USGS	01518700	1996-01-17 21:14	EST	168	A:[91]
USGS	01518700	1996-01-17 21:29	EST	168	A:[91]
USGS	01518700	1996-01-17 21:44	EST	168	A:[91]
USGS	01518700	1996-01-17 21:59	EST	168	A:[91]
USGS	01518700	1996-01-17 22:14	EST	168	A:[91]
USGS	01518700	1996-01-17 22:29	EST	168	A:[91]
USGS	01518700	1996-01-17 22:44	EST	168	A:[91]
USGS	01518700	1996-01-17 22:59	EST	168	A:[91]
USGS	01518700	1996-01-17 23:14	EST	168	A:[91]
USGS	01518700	1996-01-17 23:29	EST	168	A:[91]
USGS	01518700	1996-01-17 23:44	EST	168	A:[91]
USGS	01518700	1996-01-17 23:59	EST	168	A:[91]
USGS	01518700	1996-01-18 00:00	EST	168	A:[91]
USGS	01518700	1996-01-18 00:14	EST	168	A:[91]
USGS	01518700	1996-01-18 00:29	EST	168	A:[91]
USGS	01518700	1996-01-18 00:44	EST	168	A:[91]
USGS	01518700	1996-01-18 00:59	EST	168	A:[91]
USGS	01518700	1996-01-18 01:14	EST	168	A:[91]
